id_student,code_module,code_presentation,num_of_prev_attempts,studied_credits,outcome,gender_F,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_A Level or Equivalent,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_0-10%,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,age_band_0-35,age_band_35-55,age_band_55<=,disability_Y,TMA1,TMA2,TMA3,PC1,PC2
396674,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.36,28.0,26.32,-0.2115184235577604,-0.331349575507027
398019,EEE,2014J,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15.04,21.84,21.0,-0.19920851192297168,-0.20889235367123196
398413,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.2,24.08,20.44,0.9662842559385856,-0.49183953788013074
401240,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.4,27.44,24.36,0.8420374890724461,-0.5021735143455422
402295,EEE,2014J,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.72,26.04,25.76,2.19509583412137,-0.7165474485186758
404200,EEE,2014J,0,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.0,26.6,0.0,0.010276925630157254,-0.3843753229235166
404695,EEE,2014J,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.72,23.8,5.6,-0.03721140014414721,-0.42001587676949725
405125,EEE,2014J,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.72,27.16,21.0,0.2859500106924379,-0.44383763236706364
407731,EEE,2014J,0,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.44,20.16,13.72,0.7391746979225655,-0.4663868330116496
408763,EEE,2014J,0,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.72,24.92,22.12,-0.10807985733774789,-0.15872460005130404
410587,EEE,2014J,0,65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.36,24.92,26.32,0.456723969590215,-0.4948269767042883
410592,EEE,2014J,0,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12.96,27.16,26.32,2.9026992962200486,-0.9021334846978044
411619,EEE,2014J,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.84,26.32,24.36,1.1535611801267949,-0.3409882644609421
418035,EEE,2014J,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,14.08,19.6,18.2,-0.2718090320658376,-0.126838222226881
418216,EEE,2014J,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.2,25.48,25.76,-0.3314391851282658,-0.31503709618943565
423947,EEE,2014J,1,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.2,26.6,24.92,0.7344442605700119,0.1636947213499818
425053,EEE,2014J,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,14.56,26.88,0.0,0.14765571386252851,-0.3440624947530578
425858,EEE,2014J,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.48,0.0,0.0,-0.8857874011775658,-0.2356503377466815
434347,EEE,2014J,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.68,26.32,24.64,0.530955574707972,-0.4854277579818634
436213,EEE,2014J,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14.72,20.16,0.0,-0.7131002860326374,-0.26556325469780534
436900,EEE,2014J,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-0.9459072368373145,-0.20870635638832283
441385,EEE,2014J,0,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.28,27.44,19.32,0.03383330850339112,-0.4879289233738359
441895,EEE,2014J,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.32,25.2,22.12,-0.2570673353084336,-0.10778433748269343
442359,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.4,26.88,23.8,0.04111505451979261,-0.37764134204160305
443200,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15.2,25.48,25.48,1.9157773887461544,-0.6727439261907803
443498,EEE,2014J,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.68,25.2,26.04,0.09419398491906382,-0.19759871054242156
445049,EEE,2014J,1,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6.88,11.2,11.2,-0.09392616897206227,-0.3676432611600196
446397,EEE,2014J,1,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
464780,EEE,2014J,0,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.72,18.2,8.68,-0.7313949215040735,-0.15844284748604293
464957,EEE,2014J,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,17.64,15.12,-0.6907586718878187,-0.15954210817675457
465406,EEE,2014J,0,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.2,12.04,17.08,-0.5023399044861604,-0.1653070597620179
466508,EEE,2014J,0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10.88,18.2,17.92,-0.632684296867114,-0.14107037470776856
466892,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.04,27.44,26.04,8.792360214530587,-0.9687477269038254
469424,EEE,2014J,0,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13.92,24.64,26.32,-0.3734116634331525,-0.37237701295443215
470461,EEE,2014J,0,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12.32,20.44,12.6,-0.5016795557419215,-0.2925534098984019
472762,EEE,2014J,0,180,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.84,27.44,26.88,0.0015142278751195907,-0.38172397814481474
472845,EEE,2014J,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
474290,EEE,2014J,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.88,24.36,21.28,-0.7415268524565598,-0.2382854074120659
476438,EEE,2014J,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.68,26.88,24.92,1.3566717178037173,-0.7410503351629454
476497,EEE,2014J,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.48,15.68,12.04,-0.36070399067521386,-0.33738170094972464
479987,EEE,2014J,1,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.4,26.32,16.24,-0.39488566278886494,-0.3572730160125889
480579,EEE,2014J,0,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.24,21.84,17.08,-0.21938902146422667,-0.41893006025035706
481787,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.32,22.12,17.08,-0.1814356474392733,-0.3646324080855137
481884,EEE,2014J,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.68,20.72,6.72,-0.66713307896111,-0.27231321737881753
482030,EEE,2014J,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.4,23.24,24.64,0.021707654951928154,0.3792260259865391
483131,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.4,24.64,21.84,-0.26063364324562066,-0.3237333946089963
483858,EEE,2014J,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.2,23.24,22.12,0.24997634824558784,-0.3665826782181381
491170,EEE,2014J,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.56,0.0,14.0,-0.7184126753273864,-0.14336477884859292
491664,EEE,2014J,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.16,0.0,24.36,-0.8017788376951969,-0.08810582728715906
494270,EEE,2014J,0,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15.84,24.36,25.48,0.426044607985916,-0.4748782554788005
495429,EEE,2014J,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.04,24.64,26.04,0.5018769445024328,-0.36712778556136766
496530,EEE,2014J,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.68,0.0,21.28,-0.7787160201265452,-0.21490309926839085
502004,EEE,2014J,0,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.2,18.76,19.04,0.1092405191927238,-0.39965128244197307
502548,EEE,2014J,0,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.0,24.36,20.16,0.4659321098190882,-0.4528466623806917
507967,EEE,2014J,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.88,24.36,0.0,-0.21561630659179826,-0.2735335465078289
509780,EEE,2014J,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.84,26.6,22.4,1.1780380838493694,-0.7121200356468559
510402,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.36,26.88,23.52,-0.19960965278388823,-0.10332818605531414
515977,EEE,2014J,0,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.92,25.76,22.12,-0.34049049863080516,-0.3634730728538036
517094,EEE,2014J,2,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.36,26.6,24.08,-0.4814788229160114,-0.3124983875186627
520077,EEE,2014J,0,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.36,26.6,21.0,2.065572864042023,-0.6625010724805174
520750,EEE,2014J,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.1108320394200448,-0.17611956015264174
521350,EEE,2014J,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,-1.0748887869467765,-0.18271071288348706
521541,EEE,2014J,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.92,14.56,0.0,0.11138545937005881,-0.4328610408349756
522645,EEE,2014J,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.44,0.0,0.0,-0.7206904206490994,-0.22060938386344653
523804,EEE,2014J,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.96,0.0,0.0,-0.9667796489733849,-0.20493709923104422
523872,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.76,21.56,21.56,-0.11656553049565084,-0.38091826112791977
525217,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.56,23.52,22.4,0.002019515548152892,-0.45809812645011333
525625,EEE,2014J,0,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.4,24.64,0.0,0.1147079007764269,0.27386624382901525
529670,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.88,26.88,25.48,1.0884546849014323,-0.5250915796604294
530087,EEE,2014J,0,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.88,26.04,21.0,0.38876816032008565,-0.41636842874458335
532579,EEE,2014J,0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15.2,24.92,18.48,0.66226099601344,-0.42493924810155637
532846,EEE,2014J,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13.76,21.56,24.08,-0.70582802431512,-0.17947021658064508
536984,EEE,2014J,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.0,24.64,22.96,1.2190226144946426,0.16982974072479898
540219,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.88,25.48,27.16,0.13418579919754536,-0.4411181537062671
542279,EEE,2014J,0,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15.36,24.08,20.44,0.008074415583062503,-0.2861882685369469
543931,EEE,2014J,0,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.36,27.16,22.68,0.23291520288683829,-0.4678555855212116
545493,EEE,2014J,0,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.04,21.56,8.12,0.6052287919603746,-0.6466533570161662
547153,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.84,27.72,25.76,0.01573978293159637,-0.391348398357221
548807,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.92,26.04,26.32,-0.30998509818390896,-0.3729557301696867
549922,EEE,2014J,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.68,27.16,21.28,0.38148943442880473,-0.5016007613431462
550573,EEE,2014J,2,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.88,24.92,20.16,-0.37627776084573455,-0.31349613619093986
551182,EEE,2014J,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13.6,23.8,24.92,-0.621501005322122,-0.2974993559013588
552441,EEE,2014J,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.04,27.44,26.04,1.0589301353736,-0.44227892183134365
554235,EEE,2014J,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.8,0.0,0.0,-0.3348543682377676,-0.36720582860607776
554459,EEE,2014J,1,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.88,11.2,5.6,-0.7631650308182599,0.21292250145447728
556450,EEE,2014J,1,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,-1.156228306568789,-0.16750202468516578
557229,EEE,2014J,0,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.64,21.0,20.44,1.4366773025914696,-0.7060993440976348
558509,EEE,2014J,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.36,19.88,14.84,-0.35684627019819465,-0.31116567517219645
559113,EEE,2014J,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,-1.0151349578602273,-0.11049408327735857
560707,EEE,2014J,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.44,21.84,22.96,-0.5494493087024731,-0.18598304187134304
560759,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.12,23.52,14.84,-0.4759877682405942,-0.31288105091558704
560881,EEE,2014J,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.64,18.2,17.92,-0.13086772116459763,-0.4567404249549467
560921,EEE,2014J,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12.96,21.84,21.28,-0.7187368091897092,-0.28346792540555965
561208,EEE,2014J,1,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.44,24.08,20.44,-0.8308259283743985,-0.20519719162395147
561413,EEE,2014J,0,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.84,28.0,27.72,2.9842340129430296,-0.7981375860524577
563046,EEE,2014J,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.24,18.48,18.2,-0.9747497270458947,-0.21215602146859117
563321,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.8,26.88,23.52,-0.5780436498552667,-0.21626637966236706
564445,EEE,2014J,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.8,9.24,18.2,-0.5943566800374707,-0.250648176764586
564734,EEE,2014J,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.2,24.08,24.92,1.0751072183073669,-0.490301703353461
565275,EEE,2014J,2,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.44,26.32,24.92,2.010469588549377,-0.6433917033901584
565952,EEE,2014J,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,13.44,25.76,21.84,-0.214124610705192,-0.36017573816151477
566279,EEE,2014J,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.2,23.52,21.56,-0.34503542097520973,-0.342766297352232
566428,EEE,2014J,0,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.2,21.84,19.6,-0.9002082954048184,-0.22410383926550986
567892,EEE,2014J,1,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-1.0109645172330468,-0.19689669135980106
569372,EEE,2014J,0,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.0,26.04,26.32,2.7020388072387083,-0.9406556489282121
569953,EEE,2014J,0,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15.84,26.6,26.04,0.2200800933846701,-0.47721101707476116
570045,EEE,2014J,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.56,27.16,26.04,1.0772523521304045,-0.6291727485281216
570273,EEE,2014J,1,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.84,25.48,26.04,1.7097729337153922,0.1844478646959002
570491,EEE,2014J,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.2,24.36,21.84,0.3646923410376563,-0.49179372246883335
572599,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.72,24.92,15.96,0.19112995907307254,-0.4807080485966668
574565,EEE,2014J,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-0.8262920648575293,-0.23105545731581273
575066,EEE,2014J,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.12,19.6,19.6,1.8526873384401534,-0.6596783183172469
575411,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.84,27.16,21.56,-0.7425840812484097,-0.25152649534090976
575623,EEE,2014J,0,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,25.76,26.88,2.40568120935122,-0.7180821788605032
578469,EEE,2014J,0,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.2,23.24,18.2,0.2955464373184747,-0.4787140488713042
579052,EEE,2014J,0,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.08,21.56,23.8,0.2300399881672269,-0.11631051760423035
579283,EEE,2014J,0,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.52,27.72,26.04,0.4566920357105862,-0.4531828643625087
580689,EEE,2014J,1,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11.52,22.68,0.0,-1.0278974521011908,-0.1937274309639055
580798,EEE,2014J,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.2,26.6,18.76,0.39032108356766493,-0.3177744342451486
